trip_id,distance_km,road_type,elevation_gain_m,elevation_loss_m,avg_speed_kmh,traffic_congestion_level,ambient_temperature_c,weather_condition,vehicle_profile,vehicle_battery_capacity_kwh,vehicle_efficiency_baseline_wh_per_km,vehicle_curb_weight_kg,load_state,payload_kg,total_mass_kg,energy_consumed_kwh,wh_per_km
257,1.4,city,6.5,8.0,22.4,0.501,25.7,clear,large_ev,75,190,2400,half_load,322.3,2722.3,0.825,588.1
258,1.65,city,1.6,14.0,16.0,0.759,36.8,rain,mid_ev,40,160,1900,unladen,6.7,1906.7,1.024,621.3
259,13.01,arterial,26.5,5.7,47.0,0.643,34.7,heavy_rain,small_ev,24,140,1400,full_load,261.2,1661.2,5.499,422.8
260,24.58,arterial,22.5,4.8,51.3,0.514,28.2,clear,large_ev,75,190,2400,full_load,519.2,2919.2,13.595,553.1
261,5.82,city,0.8,1.8,15.0,0.406,28.7,clear,mid_ev,40,160,1900,half_load,186.4,2086.4,2.127,365.5
264,12.2,city,6.6,4.2,30.4,0.309,33.5,clear,mid_ev,40,160,1900,half_load,236.8,2136.8,4.276,350.5
265,151.87,highway,24.3,19.8,79.2,0.443,36.3,rain,mid_ev,40,160,1900,full_load,448.2,2348.2,93.621,616.5
266,39.35,city,6.2,6.3,17.5,0.646,26.8,rain,large_ev,75,190,2400,half_load,302.5,2702.5,28.003,711.7
267,8.45,city,20.3,3.2,22.4,0.729,38.0,clear,small_ev,24,140,1400,half_load,126.2,1526.2,4.638,548.7
268,79.78,highway,34.8,56.7,72.1,0.119,40.2,clear,large_ev,75,190,2400,full_load,569.1,2969.1,47.997,601.6
269,26.94,highway,12.8,17.1,82.5,0.229,40.9,clear,mid_ev,40,160,1900,unladen,8.2,1908.2,17.763,659.3
270,26.79,arterial,115.2,11.1,41.3,0.49,30.9,heavy_rain,large_ev,75,190,2400,full_load,569.4,2969.4,15.638,583.7
271,102.23,highway,35.2,11.6,78.6,0.375,27.6,clear,small_ev,24,140,1400,half_load,165.4,1565.4,45.453,444.6
272,4.31,city,8.2,22.6,24.1,0.805,35.0,clear,large_ev,75,190,2400,unladen,30.8,2430.8,3.645,845.2
273,38.73,highway,21.9,37.1,86.9,0.015,26.1,clear,mid_ev,40,160,1900,unladen,26.0,1926.0,20.215,522.0
274,2.2,city,20.4,7.2,20.9,0.735,23.5,rain,large_ev,75,190,2400,half_load,339.4,2739.4,1.852,842.5
276,12.22,arterial,24.8,0.2,52.4,0.308,31.8,heavy_rain,mid_ev,40,160,1900,half_load,264.1,2164.1,5.092,416.9
277,23.81,arterial,19.7,17.9,35.3,0.52,40.2,rain,small_ev,24,140,1400,full_load,293.8,1693.8,8.25,346.4
279,12.33,arterial,5.7,8.5,42.9,0.502,41.8,clear,small_ev,24,140,1400,half_load,144.9,1544.9,4.22,342.3
282,147.59,highway,34.5,136.0,77.8,0.129,42.0,clear,large_ev,75,190,2400,unladen,26.0,2426.0,101.77,689.5
283,99.34,highway,20.4,1.6,91.5,0.243,41.3,heavy_rain,large_ev,75,190,2400,unladen,6.4,2406.4,102.998,1036.8
284,26.46,arterial,20.5,11.1,40.8,0.586,38.9,rain,small_ev,24,140,1400,unladen,10.6,1410.6,8.797,332.5
285,18.36,city,0.5,5.4,16.5,0.611,29.1,clear,mid_ev,40,160,1900,unladen,7.7,1907.7,8.586,467.6
286,17.44,arterial,12.3,45.7,40.2,0.163,31.0,heavy_rain,large_ev,75,190,2400,half_load,267.6,2667.6,5.327,305.5
287,18.21,arterial,35.8,0.1,28.9,0.506,30.4,clear,large_ev,75,190,2400,unladen,35.3,2435.3,6.684,367.1
289,22.93,highway,1.7,8.7,67.5,0.468,29.8,clear,mid_ev,40,160,1900,full_load,427.1,2327.1,10.03,437.4
290,17.83,arterial,1.4,19.2,29.5,0.217,39.0,rain,large_ev,75,190,2400,half_load,259.5,2659.5,5.312,298.0
291,18.16,arterial,8.7,10.3,43.5,0.67,27.7,clear,mid_ev,40,160,1900,half_load,227.1,2127.1,7.838,431.5
294,14.73,arterial,52.6,9.0,45.7,0.647,28.7,clear,small_ev,24,140,1400,half_load,149.3,1549.3,5.36,363.9
295,31.62,arterial,13.9,6.2,40.4,0.255,36.6,clear,small_ev,24,140,1400,full_load,269.4,1669.4,7.497,237.1
296,12.14,city,7.8,5.8,30.5,0.67,42.0,rain,small_ev,24,140,1400,unladen,25.9,1425.9,6.725,554.0
297,27.75,highway,55.2,31.9,85.0,0.369,31.0,clear,large_ev,75,190,2400,unladen,52.6,2452.6,21.059,759.0
298,5.51,arterial,6.2,1.7,46.3,0.557,33.1,clear,mid_ev,40,160,1900,unladen,18.2,1918.2,2.281,414.3
299,79.84,highway,4.1,68.5,89.1,0.461,29.4,clear,mid_ev,40,160,1900,half_load,257.4,2157.4,53.885,674.9
300,28.61,city,5.1,2.6,24.1,0.867,38.2,clear,mid_ev,40,160,1900,unladen,11.0,1911.0,20.687,723.0
301,12.49,arterial,10.6,47.2,42.0,0.259,40.2,rain,large_ev,75,190,2400,half_load,356.0,2756.0,5.45,436.5
302,3.94,city,4.7,2.5,25.5,0.339,30.8,heavy_rain,small_ev,24,140,1400,half_load,173.0,1573.0,1.126,285.7
303,20.54,arterial,4.6,12.5,33.7,0.256,31.3,clear,small_ev,24,140,1400,unladen,2.0,1402.0,3.492,170.0
304,23.44,arterial,22.8,17.0,31.7,0.069,29.6,heavy_rain,small_ev,24,140,1400,full_load,262.6,1662.6,3.363,143.4
305,5.89,city,2.6,13.3,32.2,0.621,26.5,rain,small_ev,24,140,1400,half_load,154.4,1554.4,2.535,430.5
306,1.34,city,4.8,3.3,14.8,0.275,36.8,rain,small_ev,24,140,1400,unladen,28.4,1428.4,0.295,220.3
307,20.54,arterial,4.9,20.1,42.5,0.702,31.3,rain,large_ev,75,190,2400,half_load,248.9,2648.9,12.684,617.5
308,54.56,highway,4.4,104.3,88.3,0.18,33.2,clear,small_ev,24,140,1400,full_load,267.3,1667.3,29.428,539.3
310,21.2,arterial,4.7,1.2,51.1,0.205,25.8,clear,small_ev,24,140,1400,half_load,165.4,1565.4,5.579,263.2
311,8.57,arterial,62.2,36.1,42.4,0.058,30.0,clear,large_ev,75,190,2400,half_load,254.9,2654.9,2.302,268.8
312,18.6,arterial,20.5,14.6,42.6,0.614,29.5,clear,mid_ev,40,160,1900,full_load,407.0,2307.0,8.377,450.4
313,90.53,highway,66.0,3.1,63.4,0.193,33.7,clear,large_ev,75,190,2400,unladen,51.6,2451.6,41.372,457.0
314,17.19,highway,40.7,3.6,82.8,0.13,33.2,clear,large_ev,75,190,2400,half_load,246.6,2646.6,11.256,655.0
315,10.15,highway,38.5,92.9,80.8,0.079,39.5,clear,small_ev,24,140,1400,half_load,126.3,1526.3,5.143,506.9
316,5.43,city,15.4,9.7,21.2,0.268,22.9,clear,mid_ev,40,160,1900,half_load,211.2,2111.2,1.437,264.6
317,3.95,city,2.7,2.8,23.4,0.195,33.0,heavy_rain,small_ev,24,140,1400,full_load,293.2,1693.2,0.82,207.7
319,63.04,arterial,8.1,8.4,35.1,0.474,31.4,clear,large_ev,75,190,2400,unladen,46.6,2446.6,24.938,395.6
322,2.94,arterial,87.8,9.2,49.2,0.248,28.5,clear,small_ev,24,140,1400,full_load,264.4,1664.4,1.127,382.8
324,35.12,highway,4.8,56.1,77.0,0.224,32.1,clear,small_ev,24,140,1400,half_load,153.8,1553.8,15.31,436.0
325,8.52,arterial,7.8,28.7,36.8,0.352,22.7,clear,small_ev,24,140,1400,unladen,19.7,1419.7,1.79,210.0
326,18.88,highway,22.7,50.2,79.4,0.413,38.9,clear,mid_ev,40,160,1900,full_load,416.7,2316.7,11.807,625.2
327,25.24,highway,75.8,43.8,89.9,0.216,28.9,clear,large_ev,75,190,2400,full_load,577.2,2977.2,19.855,786.8
328,9.65,city,0.9,6.4,26.7,0.055,35.4,rain,mid_ev,40,160,1900,unladen,5.3,1905.3,1.444,149.7
329,11.46,arterial,58.3,24.6,38.1,0.681,33.9,clear,mid_ev,40,160,1900,full_load,431.0,2331.0,5.553,484.5
330,6.75,city,6.4,2.0,11.3,0.838,26.4,clear,large_ev,75,190,2400,half_load,343.0,2743.0,6.062,897.6
331,15.43,arterial,1.4,9.4,43.1,0.291,32.9,clear,mid_ev,40,160,1900,unladen,13.1,1913.1,4.56,295.4
332,2.43,city,0.9,6.7,28.0,0.716,36.1,rain,small_ev,24,140,1400,unladen,28.8,1428.8,1.186,488.9
333,65.84,highway,55.2,30.7,89.8,0.114,28.0,clear,large_ev,75,190,2400,full_load,530.0,2930.0,49.446,751.0
334,4.31,city,1.2,11.4,21.4,0.443,28.9,clear,mid_ev,40,160,1900,full_load,421.5,2321.5,1.855,430.5
335,13.97,city,5.5,10.7,24.3,0.407,26.5,clear,mid_ev,40,160,1900,full_load,432.2,2332.2,5.844,418.4
336,3.23,city,9.1,0.6,32.9,0.777,38.3,rain,large_ev,75,190,2400,half_load,263.7,2663.7,3.324,1028.3
337,43.51,highway,12.8,1.9,96.5,0.099,29.8,rain,mid_ev,40,160,1900,half_load,242.6,2142.6,31.465,723.2
338,7.69,city,1.1,4.8,23.3,0.433,33.8,clear,large_ev,75,190,2400,unladen,55.4,2455.4,3.836,498.9
339,2.97,city,5.4,1.8,12.1,0.795,42.0,clear,large_ev,75,190,2400,unladen,15.1,2415.1,2.764,929.8
341,4.39,city,1.9,7.6,25.5,0.731,36.5,clear,large_ev,75,190,2400,full_load,565.8,2965.8,4.131,941.5
342,4.7,arterial,30.2,5.6,44.3,0.611,25.2,clear,mid_ev,40,160,1900,half_load,194.7,2094.7,2.035,433.3
343,23.44,highway,45.6,6.0,96.6,0.09,20.0,clear,large_ev,75,190,2400,unladen,24.3,2424.3,19.134,816.3
344,6.6,arterial,62.0,12.5,42.2,0.425,31.2,rain,small_ev,24,140,1400,full_load,288.8,1688.8,2.268,343.8
345,7.79,arterial,2.5,18.9,41.8,0.349,29.5,clear,large_ev,75,190,2400,full_load,590.6,2990.6,3.317,425.6
346,56.78,highway,10.0,47.9,84.5,0.054,24.6,clear,small_ev,24,140,1400,half_load,146.6,1546.6,24.184,425.9
347,11.51,arterial,54.7,13.0,60.0,0.274,27.0,clear,mid_ev,40,160,1900,unladen,32.4,1932.4,4.676,406.2
348,14.57,arterial,6.1,10.0,58.0,0.615,33.8,rain,large_ev,75,190,2400,unladen,53.2,2453.2,9.732,668.1
350,16.29,arterial,4.5,73.3,57.1,0.199,39.6,clear,large_ev,75,190,2400,half_load,270.6,2670.6,8.533,523.8
351,19.08,arterial,5.3,13.3,30.4,0.209,31.7,clear,small_ev,24,140,1400,half_load,139.4,1539.4,2.971,155.7
353,3.38,city,0.8,4.9,20.7,0.708,30.3,clear,mid_ev,40,160,1900,full_load,418.9,2318.9,2.317,685.8
354,1.27,city,13.3,1.4,23.4,0.168,28.1,clear,large_ev,75,190,2400,full_load,576.4,2976.4,0.469,369.8
355,5.94,arterial,6.7,11.3,55.2,0.645,29.5,rain,mid_ev,40,160,1900,half_load,230.1,2130.1,3.185,535.9
356,1.49,city,6.7,9.3,22.0,0.581,26.1,rain,small_ev,24,140,1400,full_load,261.9,1661.9,0.579,389.5
357,4.51,city,1.9,7.8,13.5,0.429,35.2,clear,large_ev,75,190,2400,full_load,523.1,2923.1,2.344,520.1
359,30.87,highway,10.8,37.3,87.7,0.067,31.0,rain,large_ev,75,190,2400,full_load,569.7,2969.7,23.263,753.5
360,75.4,highway,29.0,1.0,88.9,0.177,32.2,rain,mid_ev,40,160,1900,half_load,214.6,2114.6,50.791,673.7
361,44.87,arterial,28.7,3.2,52.0,0.134,22.8,clear,large_ev,75,190,2400,half_load,302.9,2702.9,16.622,370.4
363,14.03,city,6.4,0.2,36.0,0.924,29.7,clear,large_ev,75,190,2400,unladen,48.6,2448.6,13.217,942.3
364,13.55,arterial,45.8,19.5,45.8,0.234,32.3,clear,mid_ev,40,160,1900,half_load,202.4,2102.4,4.24,312.9
365,5.97,city,33.2,0.9,19.5,0.675,28.7,clear,large_ev,75,190,2400,full_load,539.5,2939.5,4.957,830.8
366,102.26,highway,1.1,30.5,103.8,0.155,33.9,clear,small_ev,24,140,1400,full_load,286.9,1686.9,76.524,748.3
367,59.23,highway,33.0,32.9,70.1,0.673,37.5,clear,large_ev,75,190,2400,half_load,348.3,2748.3,39.633,669.2
368,10.62,city,11.9,0.4,22.1,0.434,26.9,rain,large_ev,75,190,2400,half_load,303.4,2703.4,5.778,544.3
369,1.05,city,1.2,7.8,31.1,0.438,25.5,clear,small_ev,24,140,1400,unladen,14.1,1414.1,0.31,294.8
370,11.63,city,1.1,19.2,19.5,0.893,31.3,clear,mid_ev,40,160,1900,full_load,432.1,2332.1,9.057,778.6
371,3.47,city,3.7,0.7,27.8,0.611,32.8,clear,mid_ev,40,160,1900,unladen,34.7,1934.7,1.838,529.8
372,17.04,highway,2.8,12.1,73.8,0.252,42.0,clear,mid_ev,40,160,1900,unladen,6.9,1906.9,9.252,542.8
373,102.36,highway,211.0,32.8,91.8,0.314,28.2,clear,large_ev,75,190,2400,full_load,543.0,2943.0,85.689,837.1
374,7.61,arterial,23.9,18.7,43.6,0.396,39.2,clear,mid_ev,40,160,1900,unladen,10.1,1910.1,2.9,380.8
375,7.0,city,1.9,1.7,20.9,0.453,26.3,clear,small_ev,24,140,1400,half_load,126.1,1526.1,1.963,280.4
376,45.95,highway,102.0,8.2,78.1,0.178,26.5,clear,small_ev,24,140,1400,half_load,145.7,1545.7,19.138,416.5
377,51.05,highway,0.4,19.8,80.3,0.218,31.4,rain,mid_ev,40,160,1900,full_load,398.4,2298.4,28.598,560.2
378,39.41,arterial,12.2,14.6,45.7,0.611,31.2,clear,mid_ev,40,160,1900,unladen,34.9,1934.9,15.883,403.1
380,8.97,city,8.4,16.0,24.4,0.552,31.5,clear,small_ev,24,140,1400,half_load,158.9,1558.9,3.354,373.9
381,48.08,highway,1.1,80.4,77.1,0.101,26.0,clear,large_ev,75,190,2400,unladen,17.9,2417.9,25.05,521.0
382,16.67,arterial,43.3,6.1,46.4,0.312,37.4,clear,large_ev,75,190,2400,full_load,574.3,2974.3,8.062,483.7
383,103.34,highway,44.8,33.0,86.3,0.039,33.7,rain,small_ev,24,140,1400,unladen,18.2,1418.2,54.189,524.4
384,1.24,city,9.7,6.4,16.3,0.266,21.3,clear,mid_ev,40,160,1900,unladen,36.4,1936.4,0.337,271.5
385,41.69,arterial,17.5,47.5,47.4,0.128,35.0,clear,large_ev,75,190,2400,full_load,512.9,2912.9,14.605,350.3
386,50.55,highway,0.0,0.9,69.9,0.485,29.8,clear,small_ev,24,140,1400,full_load,263.1,1663.1,19.571,387.2
387,3.5,arterial,52.6,7.5,37.1,0.302,25.7,clear,small_ev,24,140,1400,unladen,6.5,1406.5,0.897,256.6
388,11.1,arterial,23.7,7.8,28.6,0.262,36.5,clear,mid_ev,40,160,1900,full_load,399.9,2299.9,2.884,259.8
389,105.48,highway,2.8,4.6,85.9,0.484,37.2,clear,small_ev,24,140,1400,unladen,4.6,1404.6,63.089,598.1
390,40.04,highway,9.7,3.6,76.3,0.073,40.4,clear,large_ev,75,190,2400,unladen,51.3,2451.3,26.127,652.5
391,17.62,arterial,8.7,5.4,38.1,0.209,37.7,clear,large_ev,75,190,2400,unladen,22.6,2422.6,5.723,324.8
392,19.95,arterial,21.8,4.7,37.6,0.336,20.4,clear,mid_ev,40,160,1900,half_load,211.5,2111.5,5.412,271.4
394,58.08,arterial,15.7,42.6,57.8,0.204,37.1,rain,large_ev,75,190,2400,half_load,316.8,2716.8,30.802,530.3
397,10.05,arterial,61.0,4.6,51.4,0.471,24.1,clear,large_ev,75,190,2400,half_load,328.4,2728.4,5.443,541.4
400,14.75,arterial,0.9,23.2,39.8,0.186,40.0,clear,small_ev,24,140,1400,half_load,145.0,1545.0,3.052,206.9
403,65.1,highway,83.1,30.9,63.7,0.071,32.7,clear,large_ev,75,190,2400,full_load,541.1,2941.1,28.812,442.6
404,59.68,highway,7.2,98.3,72.7,0.226,28.2,clear,mid_ev,40,160,1900,half_load,188.6,2088.6,25.377,425.2
405,46.76,arterial,5.6,50.5,34.4,0.634,26.9,clear,large_ev,75,190,2400,full_load,580.3,2980.3,25.408,543.4
406,2.79,city,2.3,6.7,25.8,0.446,33.8,clear,large_ev,75,190,2400,unladen,20.6,2420.6,1.396,500.7
407,101.33,highway,8.4,0.6,80.3,0.296,30.3,clear,small_ev,24,140,1400,half_load,169.0,1569.0,46.1,455.0
408,2.49,city,3.0,14.8,23.9,0.859,41.7,clear,small_ev,24,140,1400,full_load,276.1,1676.1,1.739,697.5
409,4.06,city,2.9,18.8,19.3,0.55,35.5,clear,small_ev,24,140,1400,half_load,166.8,1566.8,1.57,386.5
410,48.72,highway,48.5,25.8,82.3,0.399,35.1,clear,mid_ev,40,160,1900,full_load,445.4,2345.4,31.696,650.6
411,11.1,city,5.1,1.3,31.6,0.626,32.3,clear,small_ev,24,140,1400,half_load,135.9,1535.9,5.088,458.5
412,81.15,highway,3.5,23.2,85.9,0.071,33.1,clear,mid_ev,40,160,1900,half_load,258.4,2158.4,47.875,590.0
414,18.6,arterial,12.0,31.4,39.7,0.753,23.8,rain,mid_ev,40,160,1900,full_load,392.3,2292.3,9.115,490.2
417,59.65,highway,50.0,10.0,82.8,0.015,31.9,rain,mid_ev,40,160,1900,unladen,5.4,1905.4,31.669,530.9
418,7.6,city,2.1,4.4,17.7,0.519,27.5,clear,large_ev,75,190,2400,unladen,18.8,2418.8,3.832,504.4
419,9.66,arterial,4.0,12.0,31.5,0.365,34.0,clear,small_ev,24,140,1400,full_load,296.6,1696.6,2.167,224.3
422,148.4,highway,61.3,15.2,82.2,0.437,30.2,clear,large_ev,75,190,2400,unladen,9.0,2409.0,100.522,677.4
423,21.36,arterial,19.5,10.4,41.3,0.575,24.6,clear,large_ev,75,190,2400,unladen,50.7,2450.7,10.029,469.5
424,22.71,arterial,23.8,14.9,55.4,0.48,30.5,clear,mid_ev,40,160,1900,unladen,41.0,1941.0,9.555,420.7
425,72.11,highway,30.8,57.0,81.7,0.33,26.9,clear,mid_ev,40,160,1900,half_load,229.0,2129.0,42.07,583.4
427,98.93,highway,5.8,10.4,103.7,0.173,23.5,heavy_rain,small_ev,24,140,1400,half_load,134.7,1534.7,74.199,750.0
428,51.93,arterial,23.2,50.3,58.9,0.732,26.5,clear,large_ev,75,190,2400,full_load,552.1,2952.1,38.29,737.4
429,3.53,arterial,31.1,13.2,50.6,0.114,34.6,clear,mid_ev,40,160,1900,unladen,12.7,1912.7,1.141,323.6
430,13.51,arterial,5.8,2.3,40.8,0.913,30.0,clear,large_ev,75,190,2400,full_load,584.5,2984.5,10.184,753.7
431,11.13,city,10.7,1.9,22.0,0.338,23.0,clear,small_ev,24,140,1400,full_load,274.7,1674.7,3.055,274.4
432,7.52,city,2.2,2.9,19.3,0.486,23.7,clear,mid_ev,40,160,1900,half_load,248.5,2148.5,3.508,466.3
433,38.39,arterial,7.6,2.6,45.1,0.192,29.4,heavy_rain,small_ev,24,140,1400,unladen,25.7,1425.7,8.615,224.4
434,84.45,highway,87.2,131.7,87.5,0.039,24.1,clear,small_ev,24,140,1400,unladen,18.9,1418.9,41.078,486.4
435,14.34,arterial,5.6,0.8,49.4,0.341,28.3,rain,large_ev,75,190,2400,unladen,20.7,2420.7,6.022,420.0
436,2.25,city,3.0,6.1,23.1,0.401,36.8,clear,mid_ev,40,160,1900,half_load,182.4,2082.4,0.978,434.3
437,24.02,arterial,17.3,2.4,54.9,0.376,20.4,clear,mid_ev,40,160,1900,full_load,442.4,2342.4,10.591,440.8
438,50.8,arterial,10.6,10.8,44.6,0.636,26.2,clear,small_ev,24,140,1400,unladen,4.9,1404.9,16.442,323.7
439,7.73,city,2.8,3.0,31.3,0.75,38.1,rain,mid_ev,40,160,1900,full_load,422.7,2322.7,6.571,850.1
440,4.02,city,8.6,1.1,18.7,0.53,28.8,clear,large_ev,75,190,2400,half_load,289.1,2689.1,2.263,562.5
441,72.35,highway,162.4,47.2,92.3,0.033,34.0,clear,small_ev,24,140,1400,full_load,277.2,1677.2,42.154,582.6
442,15.4,arterial,13.8,19.5,39.7,0.635,22.8,clear,mid_ev,40,160,1900,half_load,211.9,2111.9,6.198,402.6
444,10.66,arterial,0.4,7.2,54.3,0.536,33.7,clear,small_ev,24,140,1400,half_load,120.8,1520.8,3.937,369.2
445,15.31,arterial,38.9,34.7,50.5,0.407,35.3,heavy_rain,small_ev,24,140,1400,full_load,263.9,1663.9,5.928,387.2
446,6.15,city,12.8,14.5,21.8,0.787,32.0,clear,small_ev,24,140,1400,half_load,178.6,1578.6,3.3,536.9
447,69.09,highway,23.1,53.5,81.4,0.053,36.7,clear,mid_ev,40,160,1900,full_load,383.2,2283.2,40.581,587.3
448,5.65,city,10.5,0.1,25.3,0.547,34.4,rain,large_ev,75,190,2400,unladen,10.5,2410.5,3.698,654.0
449,75.1,highway,83.5,50.2,71.7,0.139,31.3,clear,mid_ev,40,160,1900,full_load,395.8,2295.8,34.139,454.6
450,210.49,highway,4.4,4.3,73.3,0.074,34.3,rain,mid_ev,40,160,1900,half_load,208.7,2108.7,100.764,478.7
451,3.92,arterial,18.5,15.9,43.0,0.698,27.1,clear,small_ev,24,140,1400,full_load,282.7,1682.7,1.451,370.0
454,14.11,arterial,1.2,3.1,46.3,0.409,23.4,clear,mid_ev,40,160,1900,half_load,256.2,2156.2,5.183,367.4
455,9.55,arterial,3.9,29.6,32.1,0.639,33.7,clear,mid_ev,40,160,1900,full_load,406.9,2306.9,3.902,408.5
457,141.54,highway,43.7,12.7,90.5,0.006,33.1,clear,large_ev,75,190,2400,half_load,261.4,2661.4,106.523,752.6
459,88.1,highway,19.7,33.6,90.0,0.194,26.3,clear,large_ev,75,190,2400,full_load,528.4,2928.4,63.885,725.1
460,3.97,city,2.7,1.0,20.9,0.451,28.6,rain,small_ev,24,140,1400,full_load,288.2,1688.2,1.432,360.4
461,24.99,arterial,13.3,20.9,46.6,0.351,36.0,rain,mid_ev,40,160,1900,half_load,211.5,2111.5,9.412,376.7
462,184.07,highway,16.9,2.0,86.1,0.06,37.6,clear,small_ev,24,140,1400,unladen,12.0,1412.0,97.322,528.7
463,97.82,highway,10.8,13.6,94.0,0.205,22.7,clear,small_ev,24,140,1400,unladen,4.0,1404.0,55.347,565.8
464,1.44,city,2.3,3.0,19.7,0.411,26.7,rain,mid_ev,40,160,1900,unladen,25.8,1925.8,0.503,348.8
466,6.22,arterial,28.5,1.3,46.6,0.617,23.5,rain,large_ev,75,190,2400,half_load,275.6,2675.6,3.465,557.5
467,5.98,arterial,19.6,3.9,45.1,0.446,35.5,clear,large_ev,75,190,2400,unladen,1.3,2401.3,2.808,469.6
468,21.84,arterial,13.1,6.2,51.0,0.24,30.0,heavy_rain,mid_ev,40,160,1900,unladen,30.6,1930.6,7.216,330.5
471,21.86,city,4.3,8.8,18.3,0.622,34.7,clear,small_ev,24,140,1400,full_load,258.7,1658.7,9.788,447.9
472,5.57,city,0.8,24.6,26.9,0.31,31.8,clear,large_ev,75,190,2400,half_load,294.8,2694.8,2.28,409.4
474,43.52,arterial,5.5,17.3,28.6,0.574,32.9,clear,small_ev,24,140,1400,unladen,5.6,1405.6,10.233,235.1
475,128.56,highway,64.1,7.8,77.1,0.157,26.2,clear,small_ev,24,140,1400,full_load,283.1,1683.1,50.421,392.2
477,111.26,highway,15.3,4.1,97.3,0.15,20.0,rain,large_ev,75,190,2400,full_load,527.1,2927.1,94.415,848.6
478,24.62,arterial,3.3,68.3,57.0,0.411,31.2,clear,mid_ev,40,160,1900,half_load,221.8,2121.8,10.192,414.0
479,2.88,arterial,23.9,35.0,30.8,0.572,32.9,rain,large_ev,75,190,2400,full_load,557.2,2957.2,1.529,531.2
480,14.53,arterial,29.3,25.1,38.9,0.067,31.0,rain,small_ev,24,140,1400,half_load,168.5,1568.5,2.509,172.7
481,105.27,highway,92.8,6.6,80.7,0.219,35.5,clear,large_ev,75,190,2400,unladen,10.1,2410.1,68.06,646.5
482,7.81,city,15.3,1.8,25.5,0.531,32.3,rain,small_ev,24,140,1400,unladen,15.6,1415.6,3.058,391.3
483,34.8,arterial,17.5,37.7,33.2,0.657,36.5,clear,small_ev,24,140,1400,half_load,146.0,1546.0,11.277,324.0
484,11.0,city,7.7,8.6,22.8,0.632,37.4,clear,mid_ev,40,160,1900,full_load,424.9,2324.9,7.273,661.2
485,9.28,arterial,1.4,5.4,43.4,0.124,37.1,clear,mid_ev,40,160,1900,unladen,5.2,1905.2,2.283,246.0
486,65.62,highway,69.6,6.8,86.9,0.314,32.0,clear,small_ev,24,140,1400,unladen,29.0,1429.0,34.994,533.3
487,41.58,highway,4.1,68.1,72.6,0.095,24.7,clear,large_ev,75,190,2400,full_load,530.8,2930.8,21.325,512.9
488,107.97,highway,16.5,46.1,83.4,0.738,39.5,clear,small_ev,24,140,1400,half_load,156.7,1556.7,66.379,614.8
489,114.69,highway,11.6,11.2,111.3,0.319,25.1,rain,large_ev,75,190,2400,unladen,54.8,2454.8,129.081,1125.5
490,1.28,city,25.9,1.9,23.7,0.541,41.9,clear,mid_ev,40,160,1900,half_load,261.9,2161.9,0.917,713.7
494,14.39,arterial,0.9,24.9,41.8,0.499,35.9,rain,mid_ev,40,160,1900,full_load,449.7,2349.7,6.418,445.9
496,11.11,arterial,49.5,49.9,46.6,0.413,32.4,rain,mid_ev,40,160,1900,full_load,412.6,2312.6,4.911,441.9
497,35.71,highway,32.7,28.6,104.3,0.06,30.1,clear,small_ev,24,140,1400,half_load,172.6,1572.6,24.501,686.2
498,59.59,highway,107.1,40.3,69.9,0.092,30.9,clear,large_ev,75,190,2400,full_load,583.7,2983.7,28.817,483.6
499,13.27,arterial,14.0,21.7,44.9,0.347,21.4,clear,large_ev,75,190,2400,full_load,585.4,2985.4,5.341,402.5
500,91.07,highway,19.4,94.0,88.1,0.088,37.0,rain,large_ev,75,190,2400,full_load,574.0,2974.0,71.63,786.5
501,15.31,arterial,13.3,6.3,47.0,0.205,28.8,clear,large_ev,75,190,2400,half_load,335.6,2735.6,5.458,356.5
502,18.35,highway,46.5,18.6,84.4,0.012,28.5,rain,mid_ev,40,160,1900,half_load,245.7,2145.7,10.182,554.8
504,75.86,highway,23.5,16.9,82.6,0.352,31.4,clear,large_ev,75,190,2400,full_load,584.9,2984.9,51.397,677.5
505,69.9,highway,64.9,80.2,72.5,0.371,30.4,clear,large_ev,75,190,2400,unladen,57.6,2457.6,38.957,557.3
506,83.48,highway,115.8,1.2,98.7,0.271,33.7,heavy_rain,large_ev,75,190,2400,full_load,562.1,2962.1,90.276,1081.4
508,74.03,highway,12.5,35.6,96.0,0.004,32.3,clear,mid_ev,40,160,1900,half_load,200.0,2100.0,51.158,691.1
510,71.91,arterial,51.6,2.9,30.9,0.376,27.5,clear,large_ev,75,190,2400,full_load,561.3,2961.3,25.951,360.9
511,4.46,city,8.6,7.1,25.4,0.34,26.7,rain,mid_ev,40,160,1900,unladen,16.5,1916.5,1.569,352.1
513,13.18,arterial,41.0,32.5,32.0,0.9,25.9,clear,large_ev,75,190,2400,full_load,565.4,2965.4,8.756,664.6
515,94.35,highway,87.8,4.0,74.0,0.122,32.4,clear,mid_ev,40,160,1900,half_load,228.5,2128.5,43.476,460.8
517,122.08,highway,19.7,22.3,50.6,0.091,37.4,clear,small_ev,24,140,1400,unladen,0.4,1400.4,27.016,221.3
519,7.23,city,0.0,6.1,27.9,0.594,35.0,clear,small_ev,24,140,1400,unladen,21.3,1421.3,2.8,387.3
520,21.95,arterial,33.8,25.7,44.5,0.119,34.3,clear,mid_ev,40,160,1900,full_load,424.4,2324.4,6.22,283.4
